,user_id,item_id,weight,datetime
5751,24,83,9.0,1700675322.976358
5759,32,83,1.0,1525050266.3151362
5763,36,83,3.0,1538852323.364539
5764,37,83,8.0,1650378814.929241
5765,38,83,8.0,1673093930.6373456
5767,40,83,5.0,1623096783.5830817
5771,44,83,6.0,1623292884.9251997
5783,56,83,4.0,1677947275.101595
5785,58,83,5.0,1638579063.9913948
5796,0,84,8.0,1689660990.6042757
5802,6,84,5.0,1507673041.066977
5804,8,84,5.0,1577276258.9617753
5811,15,84,5.0,1556695776.9184244
5815,19,84,6.0,1564940148.1991477
5817,21,84,6.0,1504518780.4481232
5822,26,84,1.0,1622971958.3686397
5823,27,84,3.0,1629182274.1447399
5824,28,84,6.0,1523606006.3770955
5828,32,84,6.0,1672835907.4109178
5831,35,84,10.0,1608234004.7841926
5832,36,84,3.0,1504495846.4933145
5833,37,84,5.0,1628856145.5667577
5834,38,84,10.0,1664273434.843932
5838,42,84,7.0,1650698285.926528
5840,44,84,9.0,1555704220.0468712
5841,45,84,6.0,1682428871.4592078
5842,46,84,6.0,1695073465.4601545
5852,56,84,4.0,1544162182.0843406
5854,58,84,6.0,1615470903.8370552
5856,60,84,4.0,1559221779.577706
5859,63,84,6.0,1643784738.3479145
5861,65,84,6.0,1550881305.1875348
5865,0,85,10.0,1611919992.7045214
5870,5,85,9.0,1662953774.0738325
5871,6,85,9.0,1557799381.6897886
5873,8,85,5.0,1654145296.3264182
5874,9,85,8.0,1654551977.0753102
5875,10,85,8.0,1612537095.8688197
5880,15,85,7.0,1533235461.5407965
5881,16,85,7.0,1637109843.9398088
5882,17,85,9.0,1536852229.8313591
5884,19,85,7.0,1584216579.9083333
5886,21,85,8.0,1521216205.6302812
5889,24,85,10.0,1706094864.4177701
5891,26,85,10.0,1589013086.8426852
5892,27,85,2.0,1495932015.3066697
5893,28,85,8.0,1621090051.9093504
5894,29,85,10.0,1632745153.790327
5896,31,85,5.0,1485869155.213264
5897,32,85,10.0,1663089438.6839926
5900,35,85,9.0,1660629267.631254
5901,36,85,7.0,1684715390.6822827
5902,37,85,8.0,1600561294.604616
5903,38,85,10.0,1558806226.492219
5907,42,85,9.0,1538105015.5821521
5909,44,85,9.0,1683058330.2217808
5910,45,85,7.0,1667639739.5222552
5911,46,85,7.0,1619317551.151814
5912,47,85,9.0,1538825708.2334275
5913,48,85,7.0,1553916049.0474458
5919,54,85,10.0,1536190753.9020197
5921,56,85,4.0,1632211518.1252675
5923,58,85,8.0,1697451047.0402772
5925,60,85,10.0,1475526134.5161405
5927,62,85,10.0,1594093963.5008736
5928,63,85,10.0,1595557563.8567443
5930,65,85,10.0,1619219252.3487024
5940,6,86,5.0,1563931633.3198998
5941,7,86,4.0,1681354798.499231
5942,8,86,5.0,1677732204.772222
5949,15,86,8.0,1611102508.2920015
5953,19,86,6.0,1664287062.7859836
5955,21,86,10.0,1547219175.1554458
5960,26,86,5.0,1503195129.9113572
5961,27,86,4.0,1485046342.0560942
5966,32,86,7.0,1639295196.4069896
5970,36,86,3.0,1597490924.6892376
5971,37,86,5.0,1686590617.2738156
5972,38,86,7.0,1698347060.6714256
5976,42,86,7.0,1554310619.8023446
5978,44,86,6.0,1661174737.96511
5979,45,86,7.0,1538105570.5457995
5980,46,86,9.0,1555466406.88933
5981,47,86,6.0,1546276569.7267876
5988,54,86,10.0,1702070604.6893866
5990,56,86,9.0,1572402663.9854045
5992,58,86,10.0,1527858208.212841
5994,60,86,5.0,1487002746.1303306
5996,62,86,7.0,1635675381.6771898
5999,65,86,7.0,1625636864.1370277
6003,0,87,8.0,1637430936.0892591
6008,5,87,8.0,1660040445.5029519
6009,6,87,5.0,1490419183.9616644
6011,8,87,5.0,1587471039.2446964
6013,10,87,8.0,1612845018.5855775
6014,11,87,5.0,1685328151.6250627
6018,15,87,9.0,1667256235.7774014
6019,16,87,8.0,1528928049.9433978
6020,17,87,7.0,1594168886.2367828
6022,19,87,8.0,1553891897.2317085
6024,21,87,7.0,1670988524.9454138
6027,24,87,7.0,1681841691.536424
6029,26,87,8.0,1483584998.8984241
6030,27,87,5.0,1656817708.6297
6031,28,87,5.0,1681953815.7243776
6033,30,87,10.0,1532380730.4470212
6035,32,87,1.0,1640197655.3288655
6038,35,87,10.0,1621577526.7142868
6039,36,87,9.0,1662201481.2171447
6040,37,87,7.0,1611508191.1759417
6041,38,87,9.0,1674142437.5573254
6042,39,87,9.0,1587523799.6705253
6043,40,87,10.0,1605738861.769527
6047,44,87,7.0,1656282317.1392255
6059,56,87,5.0,1587621112.6191406
6061,58,87,7.0,1477839226.815386
6072,0,88,10.0,1551887758.6176195
6077,5,88,7.0,1676430055.132379
6078,6,88,5.0,1507408727.0505266
6080,8,88,5.0,1540354294.2425895
6082,10,88,9.0,1573303170.938065
6087,15,88,7.0,1622471407.1190085
6091,19,88,6.0,1676629741.207349
6093,21,88,8.0,1696929809.9707026
6099,27,88,4.0,1615515556.5519333
6104,32,88,1.0,1476020216.7668157
6108,36,88,5.0,1492121850.7258337
6109,37,88,5.0,1578755077.3668602
6110,38,88,6.0,1687684970.6913533
6116,44,88,6.0,1573449234.678393
6128,56,88,4.0,1560960351.8085332
6130,58,88,5.0,1487934745.9271798
6141,0,89,3.0,1571193677.2799067
6147,6,89,5.0,1641991559.2530842
6149,8,89,5.0,1628944883.1335425
6151,10,89,8.0,1531773945.569265
6156,15,89,8.0,1558623575.9961936
6160,19,89,4.0,1514296871.42373
6168,27,89,4.0,1560674376.5323114
6169,28,89,7.0,1523257096.2191145
6173,32,89,1.0,1490043390.2373183
6177,36,89,6.0,1475301299.5798676
6178,37,89,6.0,1512278189.9335415
6185,44,89,7.0,1671218263.858313
6197,56,89,4.0,1699498220.4978058
6199,58,89,5.0,1594853729.2056236
6210,0,90,9.0,1657512877.5838635
6215,5,90,6.0,1478294349.6827774
6216,6,90,6.0,1545421651.282953
6218,8,90,5.0,1477453392.7505527
6225,15,90,8.0,1686409184.3497617
6227,17,90,6.0,1664323479.03547
6229,19,90,4.0,1561129966.2726297
6231,21,90,10.0,1639622642.2408545
6234,24,90,7.0,1485908654.7440355
6236,26,90,10.0,1623982915.2678268
6237,27,90,3.0,1544838204.9105003
6238,28,90,6.0,1637818167.8556066
6239,29,90,6.0,1591994826.548809
6242,32,90,5.0,1641395378.7536933
6246,36,90,3.0,1598304284.228065
6247,37,90,5.0,1708359341.0827336
6248,38,90,9.0,1583947073.504253
6252,42,90,9.0,1613499482.8278773
6254,44,90,8.0,1656295597.657675
6257,47,90,7.0,1696159734.2229085
6264,54,90,10.0,1505715103.6892705
6266,56,90,6.0,1497987880.594213
6268,58,90,6.0,1618605583.7516046
6272,62,90,8.0,1497587493.982199
6279,0,91,9.0,1536689528.529248
6284,5,91,7.0,1632054660.821087
6285,6,91,7.0,1503756695.0302222
6287,8,91,6.0,1551272902.3023992
6288,9,91,6.0,1704411923.7595503
6291,12,91,8.0,1509532766.7798429
6293,14,91,6.0,1562626362.7610197
6294,15,91,8.0,1578741600.5663977
6296,17,91,6.0,1576048388.532062
6298,19,91,6.0,1561526937.971545
6300,21,91,8.0,1495939560.3178272
6302,23,91,7.0,1636011368.5931087
6303,24,91,8.0,1634601887.9121122
6304,25,91,9.0,1658364945.7052648
6305,26,91,10.0,1484579672.9080257
6307,28,91,7.0,1647679922.595377
6309,30,91,8.0,1702016972.5366144
6311,32,91,4.0,1653921286.9142277
6313,34,91,6.0,1670274871.5982392
6314,35,91,10.0,1650459937.8263845
6315,36,91,8.0,1500729706.650264
6316,37,91,8.0,1573694917.9140735
6317,38,91,9.0,1577376720.4509215
6319,40,91,5.0,1625529555.6669936
6320,41,91,8.0,1493461132.8760855
6321,42,91,8.0,1524162844.0218296
6323,44,91,9.0,1672231139.598527
6324,45,91,6.0,1549125221.241515
6325,46,91,7.0,1519061295.293195
6326,47,91,6.0,1507328822.043672
6327,48,91,8.0,1637894581.6787105
6328,49,91,10.0,1558033027.6359394
6333,54,91,10.0,1577096831.4712703
6334,55,91,8.0,1569894837.1557465
6335,56,91,6.0,1539298726.3290927
6337,58,91,7.0,1563463042.8292415
6338,59,91,7.0,1475466721.1335654
6339,60,91,9.0,1631702662.79654
6341,62,91,9.0,1500966290.926602
6344,65,91,9.0,1568741537.308548
6345,66,91,7.0,1480803255.3360004
6348,0,92,7.0,1484005877.5839727
6354,6,92,8.0,1542966189.7249582
6356,8,92,8.0,1616121518.7217374
6362,14,92,8.0,1509077736.3352761
6363,15,92,6.0,1613497172.4346159
6367,19,92,3.0,1560815762.743034
6368,20,92,9.0,1476782272.208731
6370,22,92,8.0,1528475443.9337144
6375,27,92,4.0,1620366787.9509785
6376,28,92,10.0,1499467564.737345
6379,31,92,7.0,1505290585.6807306
6380,32,92,1.0,1561045707.1509824
6384,36,92,1.0,1524230637.3436837
6385,37,92,8.0,1622979906.157766
6386,38,92,4.0,1629624074.1204185
6389,41,92,8.0,1634864401.4758878
6392,44,92,6.0,1680118372.0744195
6394,46,92,3.0,1675112703.6345675
6395,47,92,4.0,1497468328.7033086
6402,54,92,10.0,1515876118.7341247
6404,56,92,3.0,1573343061.114633
6406,58,92,5.0,1623608316.3459778
6407,59,92,6.0,1475714961.577214
6423,6,93,7.0,1554693117.041673
6425,8,93,9.0,1496712840.5740137
6431,14,93,8.0,1639177105.9919538
6432,15,93,8.0,1544395281.7566555
6436,19,93,4.0,1486549506.8397512
6437,20,93,8.0,1518373247.2931437
6439,22,93,9.0,1577835240.4629943
6444,27,93,7.0,1515346653.054716
6445,28,93,7.0,1505117870.067589
6448,31,93,7.0,1602077981.009256
6449,32,93,1.0,1558893572.5469904
6453,36,93,1.0,1481025412.3649578
6454,37,93,8.0,1512208371.4389107
6455,38,93,6.0,1675213479.3113024
6458,41,93,8.0,1678375446.106993
6459,42,93,6.0,1695386137.3217785
6461,44,93,6.0,1653896561.2130487
6463,46,93,1.0,1538721145.993311
6464,47,93,5.0,1588703995.9438035
6471,54,93,10.0,1681987680.7789297
6473,56,93,1.0,1529709473.4244084
6475,58,93,5.0,1609230752.8926482
6486,0,94,7.0,1516405112.2728252
6492,6,94,5.0,1675900894.1714785
6494,8,94,6.0,1553338284.7774017
6500,14,94,6.0,1595835794.2338014
6501,15,94,8.0,1536831800.8602507
6504,18,94,5.0,1571530881.062458
6505,19,94,5.0,1648423609.041571
6508,22,94,8.0,1701416789.025657
6513,27,94,3.0,1563389511.3107188
6514,28,94,10.0,1692430698.1154163
6517,31,94,6.0,1539871003.4305332
6518,32,94,1.0,1512518476.2593155
6522,36,94,1.0,1657341005.8897066
6523,37,94,7.0,1701785751.169011
6527,41,94,7.0,1553227151.5767045
6528,42,94,6.0,1510465798.2179334
6530,44,94,7.0,1601484659.2916815
6531,45,94,3.0,1527324753.1043625
6532,46,94,1.0,1588580973.7275887
6533,47,94,6.0,1544266778.3673213
6540,54,94,10.0,1558559796.0643575
6542,56,94,3.0,1592150329.5708976
6544,58,94,5.0,1529400869.9150782
6546,60,94,5.0,1481736893.3233917
6547,61,94,8.0,1515977923.0429015
6555,0,95,9.0,1702853421.7462
6560,5,95,6.0,1491578550.9195023
6561,6,95,5.0,1652815620.4793956
6563,8,95,6.0,1483345232.2491426
6565,10,95,5.0,1640063888.1303816
6569,14,95,9.0,1662275029.5433102
6570,15,95,8.0,1509573993.937061
6574,19,95,4.0,1569184530.094995
6575,20,95,10.0,1587099752.6686835
6576,21,95,3.0,1572769858.8927407
6577,22,95,8.0,1561034762.408821
6582,27,95,3.0,1619639699.5639224
6583,28,95,10.0,1595913499.993137
6585,30,95,5.0,1674883700.269114
6586,31,95,7.0,1645225672.4090266
6587,32,95,1.0,1499914779.6823199
6590,35,95,7.0,1629864557.2919383
6591,36,95,3.0,1678548916.2643988
6592,37,95,10.0,1663581214.960699
6593,38,95,7.0,1671545904.5153422
6596,41,95,6.0,1528578473.3256283
6597,42,95,6.0,1478694496.4499068
6599,44,95,6.0,1523354908.8714411
6600,45,95,2.0,1573119895.338999
6601,46,95,1.0,1572440958.253099
6602,47,95,3.0,1578585949.3845623
6609,54,95,10.0,1639011872.669954
6611,56,95,3.0,1559046804.4919004
6613,58,95,5.0,1617698079.9999537
6614,59,95,8.0,1502589567.9810526
6624,0,96,9.0,1682789460.3660197
6630,6,96,3.0,1625173421.841394
6631,7,96,8.0,1615064090.6272316
6632,8,96,6.0,1548606654.7852342
6634,10,96,7.0,1479399563.8689408
6638,14,96,7.0,1616644235.1654363
6639,15,96,6.0,1496637435.022989
6643,19,96,3.0,1709715686.7745981
6644,20,96,3.0,1658310101.005006
6645,21,96,3.0,1619092958.0001905
6651,27,96,6.0,1532100734.0416799
6652,28,96,8.0,1609763922.535017
6655,31,96,6.0,1616369334.683707
6656,32,96,1.0,1496610582.2730503
6659,35,96,8.0,1483755149.8865423
6660,36,96,1.0,1560793973.2375321
6661,37,96,5.0,1577738701.258561
6665,41,96,6.0,1521447365.7812712
6668,44,96,5.0,1638814200.6554804
6669,45,96,2.0,1616595731.5029817
6670,46,96,3.0,1537864512.7161002
6671,47,96,3.0,1601406383.4209733
6680,56,96,3.0,1523289225.626156
6682,58,96,5.0,1662194175.3304832
6689,65,96,6.0,1550998676.8455245
6693,0,97,7.0,1534669955.6770492
6696,3,97,6.0,1679689314.2935283
6697,4,97,7.0,1600067652.5345263
6698,5,97,6.0,1522252369.1933787
6699,6,97,5.0,1670737546.788381
6701,8,97,5.0,1673005294.0881863
6702,9,97,1.0,1611080550.0316832
6703,10,97,8.0,1665403899.7936776
6708,15,97,5.0,1527221349.6797588
6712,19,97,5.0,1563974449.3161771
6713,20,97,8.0,1661567466.57448
6714,21,97,8.0,1566618544.241555
6716,23,97,9.0,1674187471.1403866
6718,25,97,9.0,1604617254.1706872
6719,26,97,10.0,1529479754.948765
6720,27,97,6.0,1625765627.1050804
6721,28,97,8.0,1660563435.0829144
6725,32,97,3.0,1621463622.4401288
6728,35,97,8.0,1621952413.0660846
6729,36,97,5.0,1530472293.5398202
6730,37,97,6.0,1523154464.5037625
6731,38,97,7.0,1695187112.3847067
6732,39,97,10.0,1684014297.9576035
6734,41,97,7.0,1639499687.180023
6735,42,97,7.0,1503412341.6864603
6737,44,97,6.0,1545598049.4377773
6738,45,97,7.0,1555286549.8392878
6740,47,97,6.0,1692706583.0028427
6741,48,97,8.0,1527817986.9683573
6742,49,97,10.0,1614748107.9524095
6747,54,97,10.0,1497591631.042176
6748,55,97,7.0,1569321710.0275302
6749,56,97,5.0,1523286356.366412
6751,58,97,6.0,1480689266.5015514
6756,63,97,5.0,1629951058.1419935
6758,65,97,7.0,1480936224.3675654
6762,0,98,7.0,1561460928.8321216
6763,1,98,7.0,1705854455.4820154
6764,2,98,9.0,1516223103.712393
6768,6,98,5.0,1501756317.7410064
6770,8,98,7.0,1676803667.449029
6777,15,98,7.0,1483294879.6063972
6781,19,98,6.0,1559116563.6017947
6783,21,98,9.0,1585793886.1294086
6784,22,98,9.0,1609260747.0420492
6787,25,98,4.0,1666324891.0433834
6788,26,98,1.0,1648674999.5827541
6790,28,98,6.0,1670841443.0459511
6793,31,98,4.0,1626919273.4887125
6794,32,98,1.0,1539133448.158619
6796,34,98,5.0,1610727341.8843942
6798,36,98,7.0,1696987461.7950819
6799,37,98,8.0,1708737294.3716245
6800,38,98,8.0,1549645880.889388
6801,39,98,4.0,1573990125.8435655
6806,44,98,7.0,1599421553.7236843
6808,46,98,1.0,1497678080.377493
6813,51,98,6.0,1599168496.566994
6818,56,98,5.0,1626898849.9294262
6820,58,98,4.0,1475797892.8134272
6831,0,99,2.0,1672677934.4828405
6836,5,99,3.0,1637111409.0418477
6837,6,99,10.0,1689469787.7451615
6838,7,99,8.0,1589948720.5833597
6839,8,99,5.0,1629229127.9612463
6841,10,99,2.0,1552896761.8486476
6846,15,99,3.0,1542000556.1510894
6848,17,99,10.0,1660987978.823287
6850,19,99,2.0,1681751655.9345703
6851,20,99,5.0,1617298546.0294635
6852,21,99,5.0,1513905618.3141074
6854,23,99,7.0,1649905184.0751536
6859,28,99,3.0,1565534512.3475122
6863,32,99,1.0,1675387859.719437
6866,35,99,9.0,1714858541.6984024
6867,36,99,4.0,1564059980.0149267
6868,37,99,3.0,1511552219.927269
6869,38,99,4.0,1563484476.418956
6870,39,99,2.0,1481091250.9444106
6875,44,99,6.0,1640991625.1155815
6876,45,99,4.0,1635153442.9489856
6878,47,99,3.0,1507270204.269315
6887,56,99,5.0,1635825042.4091818
6889,58,99,5.0,1602491608.9242523
6896,65,99,1.0,1644049370.6895044
6897,66,99,6.0,1679465409.5017729
6900,0,100,10.0,1545181894.029991
6903,3,100,10.0,1522856112.214306
6904,4,100,10.0,1505990635.2703073
6905,5,100,8.0,1665839198.0384264
6906,6,100,6.0,1524533150.288045
6907,7,100,9.0,1564273717.8236063
6908,8,100,7.0,1551567185.0206933
6909,9,100,7.0,1541216885.5377178
6910,10,100,10.0,1584663095.0542798
6915,15,100,7.0,1545929273.4599385
6916,16,100,6.0,1496618898.3655283
6919,19,100,6.0,1634649280.989801
6921,21,100,8.0,1617480210.3259742
6924,24,100,6.0,1560804292.1531034
6927,27,100,4.0,1526779097.5276527
6932,32,100,7.0,1507674739.3504648
6936,36,100,7.0,1499938243.0232918
6937,37,100,7.0,1694643997.0067801
6938,38,100,10.0,1631158766.1775312
6940,40,100,7.0,1487326758.9063969
6941,41,100,9.0,1572914618.722904
6942,42,100,7.0,1672531776.0216305
6944,44,100,7.0,1501764167.2088556
6946,46,100,9.0,1550900398.4562085
6947,47,100,8.0,1655669370.4764347
6951,51,100,8.0,1633866082.2775624
6952,52,100,8.0,1644102741.5066257
6954,54,100,10.0,1478899013.2799933
6956,56,100,4.0,1622658395.6720333
6958,58,100,9.0,1577534038.4658275
6967,67,100,10.0,1704249448.3712058
6969,0,101,10.0,1568179594.094032
6975,6,101,5.0,1487449341.6874878
6977,8,101,5.0,1679120904.0234892
6979,10,101,8.0,1675369486.0209572
6984,15,101,7.0,1561405679.9430213
6988,19,101,3.0,1521632787.940219
6996,27,101,4.0,1661384552.7523313
7001,32,101,1.0,1709791402.9672034
7005,36,101,3.0,1536076897.9068606
7006,37,101,6.0,1633663853.389358
7013,44,101,7.0,1674427302.1738205
7025,56,101,5.0,1507823186.1694536
7027,58,101,5.0,1486975529.720241
7038,0,102,8.0,1642539066.1263373
7044,6,102,3.0,1560469803.835078
7046,8,102,5.0,1520817917.2818246
7048,10,102,7.0,1570746764.63217
7053,15,102,6.0,1536984719.3679864
7054,16,102,6.0,1717993988.174533
7057,19,102,10.0,1662190737.3829286
7058,20,102,10.0,1608663491.7055323
7059,21,102,5.0,1716725047.5784895
7061,23,102,6.0,1631136208.0757594
7064,26,102,8.0,1544516844.7402313
7066,28,102,5.0,1647989836.8760943
7068,30,102,3.0,1614270294.7575057
7070,32,102,3.0,1624291713.9033766
7073,35,102,8.0,1545659616.8765922
7074,36,102,5.0,1609213649.8560634
7075,37,102,7.0,1537307283.4038558
7076,38,102,8.0,1606839227.0645
7078,40,102,5.0,1553941136.7719452
7082,44,102,6.0,1529385890.5779204
7090,52,102,6.0,1551183821.416984
7092,54,102,7.0,1522855013.8620136
7094,56,102,5.0,1552705825.9904552
7096,58,102,5.0,1584924624.1657188
7097,59,102,8.0,1555180909.2482567
7100,62,102,7.0,1581506406.3642502
7107,0,103,8.0,1702537844.459802
7113,6,103,4.0,1529234219.3145926
7115,8,103,5.0,1536923550.5644915
7122,15,103,6.0,1707200023.8367882
7126,19,103,5.0,1687356442.4474003
7128,21,103,7.0,1616314277.1207652
7134,27,103,5.0,1577436906.045077
7139,32,103,1.0,1555662063.6539109
7143,36,103,3.0,1629585468.82679
7144,37,103,5.0,1555092707.9539208
7163,56,103,5.0,1562355472.2292466
7165,58,103,10.0,1687442775.5174243
7167,60,103,6.0,1546563417.6811442
7176,0,104,9.0,1549376563.7993963
7182,6,104,8.0,1481877845.3739314
7184,8,104,5.0,1585039228.8746161
7185,9,104,8.0,1706903565.2771199
7186,10,104,8.0,1696718502.095423
7191,15,104,6.0,1708131069.6820982
7195,19,104,4.0,1589373178.6352456
7200,24,104,7.0,1640436446.5911148
7203,27,104,7.0,1701147032.7918305
7207,31,104,4.0,1526322323.9759367
7208,32,104,1.0,1661420887.183125
7212,36,104,1.0,1686347337.4753122
7213,37,104,5.0,1673129849.8195195
7214,38,104,7.0,1566122752.7108636
7220,44,104,7.0,1511880054.4230053
7232,56,104,4.0,1619571580.5792267
7234,58,104,6.0,1592553558.7673979
7245,0,105,9.0,1593327622.466634
7248,3,105,10.0,1475541913.7612138
7250,5,105,8.0,1485407190.0061152
7251,6,105,7.0,1514227506.8009434
7252,7,105,9.0,1482630052.2032735
7253,8,105,8.0,1661174900.4137027
7254,9,105,6.0,1555732071.9822774
7255,10,105,9.0,1627227934.9280841
7258,13,105,8.0,1482110990.1160626
7259,14,105,8.0,1553977713.0152955
7260,15,105,9.0,1646140504.4188085
7261,16,105,8.0,1712473584.0869706
7263,18,105,9.0,1672171373.4225523
7264,19,105,8.0,1553625780.0631337
7266,21,105,8.0,1496073455.4495516
7267,22,105,7.0,1642910823.705582
7269,24,105,10.0,1683248010.9846044
7271,26,105,10.0,1589749924.2635152
7272,27,105,9.0,1559921148.5345013
7274,29,105,9.0,1556606148.6809075
7275,30,105,8.0,1695865327.052374
7277,32,105,10.0,1679521655.8907788
7279,34,105,6.0,1475338166.3704495
7281,36,105,8.0,1637498991.5821655
7282,37,105,9.0,1701217467.5762815
7283,38,105,9.0,1586729448.8720727
7285,40,105,7.0,1624218207.5101972
7286,41,105,7.0,1507242906.8517969
7287,42,105,8.0,1582877371.4087508
7289,44,105,9.0,1601404588.6049745
7290,45,105,8.0,1534644730.7362103
7291,46,105,8.0,1571675608.392374
7292,47,105,9.0,1669811721.1152136
7293,48,105,9.0,1625539851.5953455
7297,52,105,9.0,1544032786.7883456
7299,54,105,10.0,1649710718.5898676
7300,55,105,8.0,1518450855.5499935
7301,56,105,7.0,1667269100.4841874
7302,57,105,6.0,1485487009.121745
7303,58,105,10.0,1487435805.4716003
7304,59,105,7.0,1682575166.9073298
7305,60,105,10.0,1653109496.013101
7307,62,105,9.0,1646649622.337109
7308,63,105,10.0,1696317886.7465656
7310,65,105,10.0,1501415521.4811594
7312,67,105,7.0,1598343014.54674
7314,0,106,10.0,1687525595.7400317
7319,5,106,7.0,1656512473.8717873
7320,6,106,10.0,1681749737.8426445
7322,8,106,7.0,1615000240.2359767
7323,9,106,8.0,1580411340.3250985
7324,10,106,8.0,1598211644.660853
7329,15,106,8.0,1674525217.1817207
7333,19,106,7.0,1568825769.9052744
7334,20,106,8.0,1660699443.8968933
7335,21,106,8.0,1627359515.0460362
7338,24,106,7.0,1540393537.1771991
7340,26,106,10.0,1513461874.6271756
7343,29,106,10.0,1611553608.6573422
7346,32,106,10.0,1512985755.9134576
7349,35,106,9.0,1675357546.9063406
7350,36,106,1.0,1522516934.1655457
7351,37,106,5.0,1614321392.1428046
7352,38,106,8.0,1594058044.6645088
7354,40,106,10.0,1553831104.9444668
7358,44,106,7.0,1698988478.9528866
7360,46,106,10.0,1627055879.7437494
7361,47,106,7.0,1687608174.168516
7362,48,106,7.0,1509082504.9448655
7368,54,106,10.0,1711717562.040142
7370,56,106,4.0,1514948661.6331527
7372,58,106,8.0,1564665021.1036227
7377,63,106,7.0,1622865073.972006
7383,0,107,9.0,1613545789.1599367
7388,5,107,8.0,1651670094.498391
7389,6,107,10.0,1546926663.9811997
7391,8,107,5.0,1476465473.9859457
7392,9,107,10.0,1701752420.7290943
7393,10,107,8.0,1551168775.7652683
7397,14,107,5.0,1546020100.3500905
7398,15,107,8.0,1537827279.9835384
7399,16,107,7.0,1523712693.8063455
7401,18,107,8.0,1477394474.518064
7402,19,107,4.0,1656861820.071568
7404,21,107,8.0,1706939218.892727
7406,23,107,6.0,1699946128.5357902
7407,24,107,8.0,1714273046.2625127
7409,26,107,10.0,1624408799.2459433
7412,29,107,9.0,1597529351.3267088
7415,32,107,10.0,1638102522.7949052
7418,35,107,4.0,1488020718.830293
7419,36,107,1.0,1682539604.124971
7420,37,107,8.0,1643499289.14743
7421,38,107,8.0,1517656797.045201
7422,39,107,9.0,1681534612.633324
7423,40,107,8.0,1693525408.2244725
7425,42,107,7.0,1533481135.2282476
7427,44,107,7.0,1662950349.900356
7429,46,107,10.0,1531700112.0074108
7430,47,107,8.0,1556273899.4944663
7432,49,107,10.0,1564519323.092743
7437,54,107,10.0,1609513617.069046
7439,56,107,6.0,1559594657.7394705
7441,58,107,8.0,1616319306.367978
7448,65,107,7.0,1488225258.0856962
7452,0,108,8.0,1477044113.8928368
7455,3,108,10.0,1517712126.4970336
7457,5,108,9.0,1479643636.4966135
7458,6,108,8.0,1545246703.2802544
7460,8,108,5.0,1621647348.3970594
7461,9,108,7.0,1480820840.6526659
7462,10,108,8.0,1507762902.6170273
7467,15,108,9.0,1562072571.7958302
7468,16,108,7.0,1480079273.6235332
7469,17,108,8.0,1608847020.5371068
7470,18,108,8.0,1545034036.7377858
7471,19,108,7.0,1481330296.084907
7472,20,108,10.0,1480983666.8361585
7473,21,108,8.0,1681795134.1392286
7474,22,108,3.0,1713310382.1752262
7476,24,108,9.0,1712850688.65819
7477,25,108,7.0,1490283028.8881004
7478,26,108,9.0,1523632120.353124
7479,27,108,3.0,1640758232.6471295
7480,28,108,6.0,1532972855.2338667
7481,29,108,7.0,1547007406.6596534
7482,30,108,6.0,1529076099.6481695
7484,32,108,10.0,1542126524.6141717
7487,35,108,10.0,1639075206.223909
7488,36,108,1.0,1570440544.465757
7489,37,108,8.0,1659991377.052577
7490,38,108,7.0,1496820618.0400178
7491,39,108,10.0,1613850476.8886135
7492,40,108,10.0,1496529036.7055235
7494,42,108,7.0,1498878375.6814704
7495,43,108,8.0,1633589248.869173
7496,44,108,7.0,1522307334.7752707
7497,45,108,8.0,1647233258.507274
7498,46,108,10.0,1578129170.0655909
7499,47,108,9.0,1663934560.6892173
7500,48,108,7.0,1639142846.3193922
7502,50,108,10.0,1480840103.8609247
7503,51,108,7.0,1549021515.7526689
7506,54,108,10.0,1604662623.7766562
7508,56,108,7.0,1623144089.177841
7510,58,108,5.0,1696460506.682826
7511,59,108,7.0,1691154864.9704363
7512,60,108,6.0,1688691345.9530697
7513,61,108,8.0,1702165202.043198
7514,62,108,8.0,1608792827.3504765
7515,63,108,4.0,1492167707.109814
7519,67,108,10.0,1602465616.811961
7521,0,109,10.0,1692220665.5446577
7527,6,109,10.0,1626447529.7177966
7529,8,109,5.0,1554885431.4295247
7530,9,109,8.0,1624090870.1108594
7531,10,109,8.0,1710979847.17323
7536,15,109,8.0,1611334439.4830258
7539,18,109,7.0,1574145308.2686105
7540,19,109,4.0,1568320787.6563737
7544,23,109,7.0,1595943348.8372126
7545,24,109,6.0,1698227001.5387077
7548,27,109,4.0,1642505490.0337234
7550,29,109,8.0,1529912355.5654173
7553,32,109,8.0,1557510425.6147447
7557,36,109,1.0,1616752145.3338568
7558,37,109,4.0,1686530183.6320992
7559,38,109,7.0,1477480161.8080697
7560,39,109,9.0,1513830581.141226
7561,40,109,6.0,1702899251.6767197
7565,44,109,7.0,1509193460.637664
7567,46,109,10.0,1704150017.9839818
7576,55,109,8.0,1687422650.294183
7577,56,109,7.0,1478356046.2314186
7579,58,109,6.0,1540940233.7572618
7584,63,109,7.0,1539705439.6392663
7590,0,110,8.0,1675385296.6424496
7595,5,110,7.0,1663226785.0772133
7596,6,110,3.0,1533450505.0406647
7597,7,110,6.0,1697606472.0911562
7598,8,110,7.0,1717313750.5643713
7599,9,110,3.0,1520221234.191573
7600,10,110,7.0,1695862487.790543
7604,14,110,7.0,1485241599.1937368
7605,15,110,7.0,1681442626.1562045
